simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
15,11,0.8,0,0
15,12,0.8,0,0
15,13,0.8,0,0
15,14,0.8,0,0
15,15,0.8,0,0
15,16,0.8,0,0
15,17,0.8,0,0
15,18,0.8,0,0
16,0,0.02222222,1,2
16,1,0.06666667,2,3
16,2,0.1333333,3,5
16,3,0.2444444,4,7
16,4,0.3333333,4,9
16,5,0.4222222,5,8
16,6,0.6,7,4
16,7,0.6888889,7,2
16,8,0.7555556,2,0
16,9,0.7777778,1,0
16,10,0.7777778,1,0
16,11,0.8,0,0
16,12,0.8,0,0
16,13,0.8,0,0
16,14,0.8,0,0
16,15,0.8,0,0
16,16,0.8,0,0
16,17,0.8,0,0
16,18,0.8,0,0
17,0,0.02222222,1,2
17,1,0.04444445,2,2
17,2,0.06666667,2,3
17,3,0.08888889,3,5
17,4,0.1777778,4,6
17,5,0.2444444,5,5
17,6,0.3111111,5,7
17,7,0.4444444,6,8
17,8,0.5555556,7,5
17,9,0.6666667,3,2
17,10,0.7111111,3,0
17,11,0.7333333,2,0
17,12,0.7555556,2,0
17,13,0.7777778,2,0
17,14,0.8,0,0
17,15,0.8,0,0
17,16,0.8,0,0
17,17,0.8,0,0
17,18,0.8,0,0
18,0,0.02222222,1,2
18,1,0.06666667,2,3
18,2,0.1333333,3,5
18,3,0.1777778,4,6
18,4,0.2666667,4,6
18,5,0.3555556,4,7
18,6,0.5333334,6,7
18,7,0.7111111,5,0
18,8,0.7777778,1,0
18,9,0.7777778,1,0
18,10,0.8,0,0
18,11,0.8,0,0
18,12,0.8,0,0
18,13,0.8,0,0
18,14,0.8,0,0
18,15,0.8,0,0
18,16,0.8,0,0
18,17,0.8,0,0
18,18,0.8,0,0
19,0,0.02222222,1,2
19,1,0.04444445,2,2
19,2,0.08888889,2,4
19,3,0.1333333,3,5
19,4,0.2222222,5,5
19,5,0.2888889,5,5
19,6,0.3777778,4,6
19,7,0.5111111,5,9
19,8,0.5777778,7,4
